Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:00.000,68,0.0,0.0,0.0,0.0,0.0,0.00145111552,-0.0,0.0,0.0,0.0,0.0,0.0,0.0014677197600000001,-0.0,0.0005581311200000001,0.0,0.00209382792,0.0,0.0,0.0,0.0,0.00021961728000000001,0.0,0.0,0.0,0.013205046960000001,0.01626954672,0.0,0.0,0.010710556080000001,0.0137531832,0.0018026144800000002,0.0003133716,0.0018512278399999999,0.00040516792,0.0,0.0,0.0049323395200000005,0.00673615336,0.00052517224,0.00031270072,0.0,0.0,0.035727605200000005,0.03523776528,0.03523311616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00:00:00:01.016,68,0.0,0.0,0.0,0.0,0.0,0.02262647076891365,-0.000125753169413656,0.0,0.0,0.0,0.0,0.0,0.022668957640097655,-0.0001343721232842654,0.004739910184404583,0.0,0.0048864551190974095,0.03193557262420654,0.0332784578204155,0.02562175691127777,0.05497142672538757,0.0006286687429046614,0.0,0.0,5.5149674153653905e-05,0.02485831265733738,0.0281652041023127,0.0008505991427227855,0.0006134210852906108,0.015068209047817298,0.01663221444117427,0.0020635928279899925,0.00395933270572659,0.0018802239515678656,0.0002755387850268236,0.0006039764848537743,0.0004721134318970144,0.019882323002086658,0.02112563420717394,0.0009266697582709581,0.00012191046607726037,0.0001592118787812069,0.00014581371215172112,0.092613749215251,0.06983275565990249,0.06983963401802476,0.00038062644307501614,0.013976914808154106,0.013428953476250172,0.007601993624120951,0.004239351488649845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3120088279247284,0.21582050621509552,0.2708861827850342,0.15187470614910126,1.2039461135864258,1.9322696924209595,0.8077602386474609
00:00:00:02.033,68,0.0,0.0,0.0,0.0,0.0,0.047846019636276854,-0.00017415641923435032,0.0,0.0,0.0,0.0,0.0,0.047926967737657394,-0.0001812238770071417,0.008756896815190582,0.0,0.0073609184658247374,0.06901147216558456,0.07143164426088333,0.06114282086491585,0.13869601488113403,0.001050561298077203,0.0,0.0,4.6288964767882135e-06,0.03545644397583523,0.03926368135218483,0.001335466280579567,0.000908908259589225,0.016606214067545415,0.016721938934111488,0.0021342772098941224,0.00802365410970377,0.0020320519414529096,0.00012243349217139123,0.0016628842568024993,0.0013779904693365097,0.035238467185376016,0.03521523402413933,0.001447399896648729,0.0,0.000597973819822073,0.0005885081482119858,0.1448706686616748,0.0971930235988974,0.09721243526558518,0.0010015273001044989,0.030565183609724045,0.029796132817864418,0.01896805316209793,0.011566732078790665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6327546834945679,0.4374547600746155,0.5964406728744507,0.31422075629234314,2.2304623126983643,3.690148115158081,1.8565257787704468
00:00:00:03.050,68,0.0,0.0,0.0,0.0,0.0,0.08086668088906968,1.693439480732195e-05,0.0,0.0,0.0,0.0,0.0,0.08100158866558015,9.680771472631022e-05,0.013235599664020443,0.0,0.010212399442224483,0.11225154995918274,0.11005265265703201,0.12359157204627991,0.25614696741104126,0.0017324757218074704,0.0,0.0002275307197123766,0.000294440018478781,0.045476002257373124,0.05039400461218796,0.001750323222950101,0.0010914452141150832,0.01611396251703563,0.015038778969955459,0.002224884025227571,0.011982262544015961,0.0025011569307719483,0.0002934080441725212,0.003386265365406871,0.003043418750166893,0.05028758157878853,0.04828729256514084,0.0035372047866260243,0.0004358040877639115,0.000903248495887965,0.0008210688829421997,0.1850426137796753,0.1117307707876207,0.11176465897525009,0.0018549006199464202,0.04905290901660919,0.04858063906431198,0.03249673545360565,0.020778806880116463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9842485189437866,0.6588523983955383,1.0314515829086304,0.4768211245536804,3.27888560295105,4.913617134094238,3.1609280109405518
00:00:00:04.066,68,0.0,0.0,0.0,0.0,0.0,0.12118203689139191,0.0002190895174862817,0.0,0.0,0.0,0.0,0.0,0.12137475068094344,0.0002732563007157296,0.0171830111829121,0.0,0.013507091054951096,0.14911524951457977,0.1334151327610016,0.2095373123884201,0.3721492886543274,0.0021141888337089395,0.0,0.0011331805726513267,0.00048376276390627027,0.04913462998089279,0.05506877450050919,0.001673437305726111,0.0006717682117596269,0.015381993987853615,0.014967401150124307,0.0017432883605957032,0.01476710480397007,0.002615942347343806,7.525551088412524e-05,0.004838243592530489,0.004419088829308748,0.0718466214934883,0.06763683184830613,0.009187054075138512,0.004091418667239952,0.0006076273857615888,0.0005342666991055012,0.21828565596075225,0.11553821865462799,0.11558542698539902,0.003139851614832878,0.06972216814756393,0.06948146969079971,0.04707128927111626,0.029708486050367355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3831727504730225,0.8917242288589478,1.5068604946136475,0.6700457334518433,4.293004035949707,6.064360618591309,4.486596584320068
00:00:00:04.083,68,0.0,0.0,0.0,0.0,0.0,0.1548125993742099,0.00040724576683714986,0.0,0.0,0.0,0.0,0.0,0.15500757979935395,0.00035958708031103015,0.022640906944868013,0.0,0.017075737200183468,0.17174972593784332,0.1295080929994583,0.31095126271247864,0.4570639431476593,0.002264565987643819,0.0,0.003289787797257304,0.001201410312205553,0.043361843368911517,0.05077131540133133,0.0015427789185196161,0.00022140651708468795,0.015922950032539046,0.015846380950145338,0.0014741092632308177,0.015920167264457625,0.002624993883897537,0.0004761081690041834,0.005682671442627907,0.0051597417332232,0.1085508160675676,0.10086653082828842,0.020527002478751832,0.013776838078020897,0.0010650557233020663,0.0010064035886898637,0.2505522191428473,0.12011307779946809,0.12017455700163147,0.003253873670473695,0.08971918374300003,0.09017173945903778,0.06189921498298645,0.04126010090112686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8004043102264404,1.1081771850585938,1.9006078243255615,0.823645293712616,5.457921504974365,7.566651344299316,5.422794818878174
00:00:00:06.100,68,0.0,0.0,0.0,0.0,0.0,0.14314987498180268,0.00043610334978438914,0.0,0.0,0.0,0.0,0.0,0.1433261578746753,0.0001981282257474959,0.02286063337094471,0.0,0.01795298571338251,0.13905203342437744,0.08099115639925003,0.31817498803138733,0.38383162021636963,0.00197184932676729,0.0,0.0030627227388322353,0.0005980014684610069,0.015578563673033771,0.02306808609471077,0.0013093745801597834,0.0,0.015831430285177077,0.01643979042644251,0.0013620698622268679,0.013379526665881615,0.0025143506219017266,0.0008414176946587492,0.005728534836589785,0.005408380646258593,0.13849228731502197,0.13096268845990433,0.03612620952042869,0.03040302342547558,0.0005001640529371798,0.0006391835049726069,0.24590278568182344,0.11215768304084733,0.11221380084588242,0.002743843710049987,0.09026969969272614,0.09286964684724808,0.06032731384038925,0.043561890721321106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8698312044143677,1.1506667137145996,1.829529047012329,0.7950382232666016,6.1150007247924805,7.7059645652771,4.714834213256836
00:00:00:07.116,68,0.0,0.0,0.0,0.0,0.0,0.12275982890259704,0.0005500507541000843,0.0,0.0,0.0,0.0,0.0,0.12291866557002808,1.661300666455645e-05,0.021680783020951767,0.0,0.01937717346142025,0.10937866568565369,0.04690849781036377,0.285826176404953,0.28215253353118896,0.0015646089464237572,8.897453517420217e-05,0.011029798537492752,0.0068736933171749115,0.011264873470544851,0.01729258418778966,0.0011524229776114225,0.0,0.01584974447061538,0.015704902417989323,0.0012812087176802469,0.011126839733223304,0.002389769589407321,0.0014495036417391562,0.0059938516901627825,0.005659352522343397,0.16405137997338134,0.1577390782828006,0.05196267764437218,0.04723180030774544,0.0,0.00043544769869185984,0.2468806803385794,0.11288830187376481,0.11294732388394166,0.0017084729624912143,0.08481651544570923,0.08867723494768143,0.06040022522211075,0.04658720642328262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.837698221206665,1.0354280471801758,1.8670357465744019,0.7836062908172607,6.835732460021973,7.480680465698242,4.440211772918701
00:00:00:08.133,68,0.0,0.0,0.0,0.0,0.0,0.10789286702527955,-1.9090175555902533e-05,0.0,0.0,0.0,0.0,0.0,0.10800304440656937,-0.0004932832671329379,0.020190445184259758,0.0,0.021648342689875182,0.08777464926242828,0.03129366412758827,0.24211250245571136,0.19782668352127075,0.0010716402903199196,0.0002311959833605215,0.03400036692619324,0.031570978462696075,0.011657709801298042,0.016920534304649563,0.0007956886547617614,0.0,0.016667994684896527,0.015768672317179547,0.0012449662710962838,0.009106807057537823,0.0023894513446281393,0.0020308614499248935,0.005906323139167929,0.00564928911626339,0.18128615688912536,0.17720750793651213,0.06286246043515022,0.06031808961538117,0.0,6.790638144593686e-05,0.24151526984766145,0.11182422341848786,0.11185841266005159,0.0013227862073108554,0.08413659781217575,0.08813916891813278,0.06482085585594177,0.05377381294965744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7762353420257568,0.9650149345397949,1.8979047536849976,0.7874886989593506,7.500786781311035,7.268074035644531,4.336450576782227
00:00:00:09.150,68,0.0,0.0,0.0,0.0,0.0,0.09633487833766144,3.083586852881126e-05,0.0,0.0,0.0,0.0,0.0,0.09638252424580276,-0.0004959833458997309,0.017792779104911154,0.0,0.024698781391086503,0.06886326521635056,0.021449584513902664,0.20230244100093842,0.13593073189258575,0.0010590744204819202,0.0,0.07464245706796646,0.06895183771848679,0.01196515466700429,0.016646191773629103,0.0011562424479052424,0.0,0.015049072987444526,0.015104802652172351,0.0010354346099787739,0.007715318706550989,0.0023644020168371023,0.002429054164477146,0.0055769311544993875,0.005274487659335136,0.18639500739584197,0.18427962771712494,0.06974496029509293,0.06740128912452224,0.0,0.00020233630493748933,0.23049852847139343,0.10456171628908387,0.10457890780095078,0.0010362386237829924,0.08725517243146896,0.09052703529596329,0.07046539336442947,0.060295697301626205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.747366189956665,0.8764232993125916,1.8654011487960815,0.7883924841880798,8.036582946777344,7.275672435760498,4.095073223114014
